338625.0 4439595.0 869.0
338985.0 4440975.0 914.0
337155.0 4440465.0 857.0
338745.0 4440045.0 879.0
338175.0 4439925.0 866.0
339495.0 4439805.0 899.0
339405.0 4441335.0 890.0
338505.0 4440135.0 874.0
336795.0 4441005.0 862.0
339735.0 4439085.0 924.0
338895.0 4439355.0 832.0
337515.0 4439595.0 844.0
338685.0 4441635.0 908.0
339045.0 4440045.0 835.0
339675.0 4440525.0 860.0
336855.0 4440255.0 860.0
339525.0 4439175.0 886.0
338175.0 4441785.0 880.0
337935.0 4439985.0 832.0
338295.0 4441635.0 885.0
339465.0 4441245.0 841.0
339465.0 4439235.0 908.0
338355.0 4439535.0 862.0
336975.0 4439685.0 850.0
338385.0 4439565.0 865.0
338985.0 4440165.0 869.0
337545.0 4440225.0 860.0
337695.0 4440855.0 849.0
337515.0 4440735.0 860.0
337335.0 4439265.0 841.0
338265.0 4440915.0 875.0
339675.0 4440705.0 836.0
337665.0 4438905.0 843.0
337305.0 4439055.0 833.0
338955.0 4441545.0 913.0
338865.0 4439055.0 841.0
337605.0 4440765.0 848.0
339435.0 4441785.0 890.0
339075.0 4440945.0 905.0
337005.0 4440885.0 860.0
339225.0 4439535.0 871.0
338685.0 4440435.0 880.0
338235.0 4439025.0 850.0
338235.0 4441455.0 878.0
338655.0 4441125.0 897.0
339705.0 4438935.0 917.0
336795.0 4440585.0 860.0
338505.0 4441395.0 897.0
337515.0 4441035.0 860.0
338265.0 4439625.0 871.0
338235.0 4439985.0 868.0
339525.0 4441725.0 890.0
337905.0 4441365.0 860.0
339195.0 4440945.0 871.0
337515.0 4441335.0 865.0
336945.0 4441635.0 855.0
339045.0 4441425.0 921.0
336765.0 4441605.0 870.0
339435.0 4439205.0 903.0
338595.0 4439265.0 856.0
339675.0 4440675.0 861.0
339615.0 4440885.0 838.0
338835.0 4441035.0 912.0
339045.0 4440825.0 904.0
338925.0 4439025.0 842.0
338655.0 4441155.0 898.0
339375.0 4439235.0 895.0
337485.0 4440615.0 860.0
339465.0 4440735.0 824.0
338505.0 4440975.0 886.0
337005.0 4441485.0 861.0
338325.0 4440345.0 860.0
337605.0 4441785.0 873.0
338775.0 4441485.0 912.0
339225.0 4440705.0 877.0
337665.0 4440285.0 860.0
337965.0 4440975.0 847.0
337155.0 4441545.0 860.0
337455.0 4439385.0 842.0
338625.0 4441785.0 893.0
337995.0 4441185.0 854.0
339435.0 4438935.0 879.0
338925.0 4441485.0 917.0
339495.0 4439115.0 895.0
339195.0 4439325.0 868.0
339735.0 4441275.0 890.0
337635.0 4439535.0 819.0
337935.0 4439925.0 844.0
339105.0 4439955.0 821.0
338445.0 4441815.0 879.0
339705.0 4440885.0 840.0
339255.0 4439535.0 880.0
338055.0 4441635.0 861.0
337455.0 4440435.0 860.0
339615.0 4440105.0 820.0
338865.0 4439475.0 828.0
337065.0 4441695.0 862.0
338325.0 4440375.0 861.0
337605.0 4441605.0 879.0
339225.0 4439445.0 872.0
